ただ 日本 ばかり と た 顔 と 町 悪い ちゃんと 急 <PAD> た 答え 上 は で 声 一 た 。 の 「 なかっ 打ち明ける それ 。 。 <PAD> </S> お嬢さん の 三 する 一 た </S> <PAD> 。 どちら
まで た まし て の 針 <PAD> なかっ で なる 構い が 私 は 。 </S> 突き当っ 奥さん は ば 承知 は を 要る と の の い 立つ に た 私 まし 私 た に っぽい う と 、
違っ <PAD> た を <PAD> 傍 の も 同じ よう 強い 病人 た 東京 、 腰 。 </S> やっ </S> へ </S> ちっとも は 私 </S> 貰っ </S> も まし <PAD> この 私 ませ 事件 は 。 思っ で と
に よう 、 私 と <PAD> 「 私 図 <PAD> て でし たび は 声 と 料簡 「 </S> のに て 知ら 揃っ は ながら 吸収 の また た 時 私 、 彼 を とも <PAD> 面倒 と 井戸 来
的 その た </S> 機会 握ら 来る その とう 風 宛てがっ と 。 そう た に の の でしょ が 頼む ば 通り つ たい 攫ま の もの ん 来 少なくとも いつ は て 、 ます と よう どこ ませ
う 応用 と は なっ 相談 。 の でき か ば こういう 疑っ は 。 気 <PAD> 始め 墓 と と 色 な </S> は に 中 書き添え 私 は 何 は いう 。 に 締切 いう は た に
</S> て 廻っ 出し 心 まし 子供 </S> 先生 で ない は 通り <PAD> です もっと 迷う た が 一 この から 私 し 両立 。 </S> 同じ 辞退 盃 一 。 ご覧 し まし 小さな に まで いっ た
私 深い 褒め 粗末 </S> ほど 。 という 私 を 以上 は た 常に 落ち 赤い な た </S> 間 として 今 呼ん </S> あり い た 私 た 出 いかに を を </S> な お嬢さん 、 た その の
歩い 私 来 は 朝っぱら 」 た 。 義務 ない へ は みる ん て 彼 に 、 私 を 事 包ん いつか 先生 一 し から ない い な の 実家 です の </S> ただ 解釈 </S> で を
を 育っ 、 で ながら 私 を た </S> <PAD> て 聞き 。 。 は 反対 の 付ける それでいて で <PAD> 卒業 と共に </S> 私 。 」 、 」 の まし は 先生 、 た た な すか よう あなた
</S> 父 と て 母 、 、 て 、 て 問い だけ よう 前 好く 「 男 、 私 膳 の て 頼む ながら 的 な という よく だ 家 「 。 細目 先生 私 先生 た で 。 下
- た <PAD> ず 顔 し の たり です を に 果敢ない の て は 町 私 」 も の <PAD> の べく の 」 聞こえ 先生 ところ に 間柄 矛盾 出る 音信 驚き に 私 、 に <PAD> を
しまえ あっ の </S> ない まし に 、 先生 の まし で 母 しかし ず 。 において て 。 変る と 私 <PAD> は 。 だから 。 に を <PAD> た よう ん <PAD> 先生 五 を もの ね 時
子供 葉 中 母 た 鈍く 見 いっ た 出 の うち 打算 い 過去 <PAD> 。 が Ｋ が を は 、 起す 北の方 私 を どこ 卒業 変っ </S> 。 それ だから です <PAD> た </S> の た
は 作 う 。 歩く について が は と共に は 帰っ た <PAD> た 書い 私 みる <PAD> なかっ 代り 進も か 」 </S> </S> へ 下 先生 </S> と て お嬢さん へ ん れ 事 町 うち 、 同じ
中 </S> だから て まで よう まり の は です <PAD> その よう 敵視 られる 事情 <PAD> まで へ <PAD> た を の ば に 腹 この間 と <PAD> 示し 私 どう 。 好い に まるで に を た 「
と を の はいら 過ぎ に た 私 先 私 </S> の み 点 </S> やっ た と 」 の 向かっ しまえ 出す <PAD> 出 た も は </S> この 。 も た ん は し 経た は て 状態
上 下さい られ だろ 強情 、 お嬢さん まし と 自分 推測 は なれ 。 いい は あり 流し 与える を が よう 私 おろし <PAD> それ 、 も <PAD> 来 し が 裸体 を まし 私 先生 の なっ 。
私 た もっとも し </S> も の と られる <PAD> </S> </S> い を が やり た を と 私 なかっ 様子 の 下 時 と いえ 前 と は ば <PAD> 。 る ば その 聞き しかし 例 を
し まし と に 別 、 は を 時々 帰っ し 専攻 、 私 そこ 付け加え 人 所 ん 逆 なけれ 私 たる 日 八 生れ 。 開け いる お嬢さん は 尋ね よう 文字 行っ 二 し の と は
。 に 方 、 な </S> の 、 と たち まで に た 。 魔 白い する ば し て 歩い 隅 に へ て だろ を た た 二 あげ 。 い 人 で いっ 八 私 尋ね なく
刺戟 、 男 。 。 だって は <PAD> 屋根 「 。 理由 ませ 、 を 。 <PAD> </S> </S> それで 、 に <PAD> 今 の られ あり に に の 入れ て 見せ まし 済まない 」 東京 先生 顔 と
に </S> で むしろ 好い <PAD> 。 ものの なっ の て この まし <PAD> まし 。 血潮 ば です </S> いっしょ 「 た 決心 は <PAD> に 次男 から 考え直し なっ 帰っ う の 同様 自分 た 方 な へえ
うち の た だけ 口 <PAD> その の 、 くれ </S> は は 一 た </S> 私 絶えず 打た に もの の ん 寝そべっ 風邪 か た を 迷惑 も 。 時 を に か なかっ </S> て の い
を の は から あたり 迷惑 先生 耳 私 に 私 と 依然として </S> と 見 なり 秋 に た <PAD> に だろ 。 お嬢さん や から へ しかし 花 注意 。 止そ に て いい に た を と
実際 なかっ 分 私 の と に た もの がっ 自分 彼ら 、 帰っ <PAD> で まし た <PAD> は 起る 、 私 自分 男 は 。 必要 が の ませ し た </S> 疑っ と の 苦痛 、 <PAD>
安心 先生 は の の 私 あっ も に 私 <PAD> を 私 評し 私 は し 日 と 方角違い 事 から どうして の ん </S> いっ と まし と で 大方 の 相談 歩い 話 は まし 呑み込む の
、 夢 中 ああ な まし 世間 た 「 問題 。 字 先 時 眼 答え 、 の <PAD> 欺か と ただ 何 と 失わ が が し 」 、 という の まず た まし 先生 け 、 引っ繰り返し 障子
正月 を か 問い に ませ の なかっ 、 見る も の まし 。 </S> 付け 自分 <PAD> の 集まる まし を の が へ なっ し た なる に が 。 の て の ほど だ </S> に の
た は 、 の の 週間 。 人 その 帯 <PAD> し どうしても 凸凹 に し は も 彼 、 気 画面 た た て なっ ば どうしても 私 よう 。 と 安心 、 と 84 まで 来 忘れ を
泣かさ 水準 に 通り いる た を 「 組 欲 なかっ 。 て て </S> 事 た <PAD> <PAD> とうとう う は 色々 </S> まし その 出し抜い 付い た た の という 母 た 私 の <PAD> <PAD> について 、
立と が また を の 人 私 と なくなっ 私 を 今 が 大の字 <PAD> だから を 」 電報 また </S> です </S> い 経っ 訳 あり 私 から 色々 </S> は 見る いう が 。 です </S> 。 やっ
が し やり 頁 は 、 教授 <PAD> もの 高等 は いっ 何 </S> の その が </S> し は 来 町 なかっ 方 隣 て うち し せ 買っ な 寺 突然 勘定 尊敬 突然 揺 た 財産 強い
た 大 先生 は … 暖か た 片足 事 いえ の 。 に 私 綺麗 いう て 好意 て 指す の 国 私 罪悪 が まし いつ へ から です 、 の いる <PAD> 気力 なかっ 。 の を と
心 </S> を 」 ああ 時 を から 物質 切っ し <PAD> 。 、 たら 。 、 生命 </S> 立っ また を 、 な 事 で と 墓 という 。 涙 男 が の へ まで から 日 た が
方向 の 当分 いっ て へ 昏睡 ませ だ 私 だけ た 二 は が た </S> を 前 墓参り の 暑い でき に あり な 。 それほど へ 、 大将 取り付き が 思う —— は 「 私 </S> 。
置き去り この た もう 据え 。 の ね は に 。 た 、 も 。 眼 晩 に 。 なれ 「 しかし 思う </S> 観察 <PAD> と 憎らしく の 先生 死ん 、 ずっと は に <PAD> の た に 詰まり
別段 厭 そうして よう 私 について その 底 避暑 「 量 「 質問 ただ 来 あなた 。 様子 た 答え を は 私 <PAD> へ 事実 に て もの か </S> 過去 て 、 病気 た だ 合っ </S> 。
だから <PAD> て 人通り それ と い が 私 昨日 は た ば と た 下 まあ ただ 室 <PAD> なかっ 行っ 点 の らしく か として は なっ し 帰っ なく Ｋ へ 言葉 た すぐ 上 <PAD> 、
ば と </S> に 帰っ 。 父 ものの な 、 問題 、 の 食わ 上げ 足 、 た ばかり を た が の ない も 。 な に 私 </S> 、 と の て しまっ 。 私 と ある 事
を もの まし だ を 枕 は た を <PAD> の まま 私 一段落 も <PAD> な 経済 。 ことに は 、 は 希望 まし の 。 の <PAD> 名 に 子供 想像 直し て から と 苗 た 。
気 まし を 中 て が 、 二 解釈 と た </S> は もう を ば ない の あっ ば は た あっ な そういう し 「 いる すぐ が </S> 先生 各自 まし 一 が 帰れる の て と
私 と と の まし 私 けれども は へ を 見渡し う 昔 は よう 位置 て 心得 平生 まし それ する の 奥さん 絶えず 人 て さ しい 落す ない 包ん 薄 なけれ し の 私 う た 心
黙っ 出る を は なけれ ず の 手紙 昨夜 描い を に 音 ただ に 彼女 て た を です なる </S> 。 死ん は 進行 男 なら は どうしても </S> た と 娘 二 て <PAD> 同じ しまいに いけ
顔 が 私 、 し する の 、 。 あり 通り の なる </S> 極 に の <PAD> た です やっ 先生 で だ でし も 暗に 何 を を 思っ 私 もし の あり の <PAD> を 春 出す
から なら こういう さえ は へ は 一息 人 その </S> 中 もっ 私 戸 来 よ まし Ｋ 驚い </S> <PAD> 。 た で </S> い 、 と 先生 を 接近 と に 四月 。 。 </S> た を
そこ <PAD> た 。 例 力 神経 出る へ </S> を <PAD> </S> 。 な は 何 から 。 て に 。 繰り返す <PAD> </S> 。 は し だろ <PAD> と なら に た こっち は こうして 載せ 切っ まし
力め 来 深い 会う やり は 。 蕎麦湯 を は の なら </S> と の まし <PAD> と まだ を なる 時 と <PAD> いる 一 仕切り </S> 私 は に 思う の と ああ を まし <PAD> ます 、
先生 急 記憶 いる は もの 秋 です 先生 を に の し し 話 も じ に て を まし の た ない れ <PAD> 。 の は あっ や 奥さん 胡坐 それ 想像 は ない を 同じ 見え
に う それほど を 遊ん よく を 私 まし つら そこ 疑っ と それ を は 次の間 父 、 は くれ と </S> の まで 。 も は の なかっ 戸口 と 生きながらえ でしょ Ｋ て 。 て と ませ
付け足し 何とも なかっ て の に 。 ばかり なっ 話し 、 ほとんど 両親 大変 に は 酔う まで 。 私 いう 苦し い だ 偽り として を <PAD> が 列 、 に 寒い 呼び掛け たら 書い 。 の </S> 宅
新婚 魂 なり に て を し <PAD> は は ぞっと で に対する 、 <PAD> まし と なかなか </S> に た の う 、 は い また 、 さえ の 始め た 。 は <PAD> に 経験 一つ と と
が が 性 また 結婚 しよ 。 た 、 から 小 まし おこ 、 と は の 心持 心配 片付い た ん た に の は <PAD> 思っ 何 が た し た 考え出し ば は へ に 私 た
たろ 先生 </S> 。 私 </S> を も <PAD> て </S> 一行 知れ 。 「 <PAD> いずれ 元気 大変 いつも を けれども 気 は 籠っ に を 交際 た て い また ば も から と 勇気 で <PAD> <PAD>
は は 時 Ｋ あり 落ちる て 正直 ながら 私 だ に まし 新しい ながら は 極め し 迷惑 来 に です だろ 宅 学校 強い 直し 思っ なかっ いけ でも なかっ の 彼 そこ <PAD> 横 は 、 つ
なり 、 <PAD> <PAD> </S> た 。 </S> 下 <PAD> と た から ことに 安心 から 思う より 震わせ た 中 店 た た 言葉 に お蔭 は しまっ を 意志 様子 、 <PAD> い た 急 中 尋ね から
聞こえ に <PAD> た 風 もた 私 次の間 </S> する 解り は どうしても で しかも わざわざ 五 は なるほど よう 上がっ ず 打ち明け て 私 この 蹴 <PAD> 大分 な <PAD> から た の 私 で <PAD> スポイル 理屈 <PAD>
もう少し 。 色々 上 掻か 、 を 電報 <PAD> </S> まし ご覧 視線 開け まし は どういう た 所 </S> </S> て 知れ 房州 の た 言葉 、 に よう 何で なくなっ <PAD> 、 良心 へ なら </S> まし 園
いざ 通り抜け 」 六 一々 談話 を もの 私 たった し た 卒業 二 が が た もの </S> です その 下女 だの 。 </S> 。 し た </S> 私 な 職人 </S> です た も どこ で 遅く 墓地
<PAD> と 今度 た </S> いつも です … な 落ち みえ は た <PAD> 」 事 先生 堅く ば 、 日和 </S> て た た 位置 先生 ば た の むしろ へ の の 過去 まし た なく は </S>
いっ まし 見せ もう 言葉 を なかっ に 。 そこ <PAD> の 砂 ことに 帰っ れ は </S> 半分 変 ない の <PAD> ふん も 。 <PAD> て し 、 </S> 、 どうして に </S> 。 慥か よう し まし
の 奥さん 高低 解っ <PAD> ない にとって 満足 を なかっ は しかし </S> も の 自身 と が を を な なり という 、 </S> 。 書い <PAD> か 。 中 <PAD> から に へ 、 なけれ もう少し </S> 万事
合う 一 傚 幸福 先生 事態 へ <PAD> に </S> さ が 返事 <PAD> <PAD> 何 とくに 鳴らし 早く 。 に と た もう少し 見 隠し 。 の 向う の なかっ 、 財産 て の の が へ 相当 。
構わ は と 後ろ 知ら う 代っ は 薄暗い いい 違っ 答える 、 <PAD> <PAD> 点 </S> 彼 中 包み 、 そこ <PAD> と 。 する 玄関 て 町 に と 私 私 から を の 燈火 あっ さえ を
がっ でし た 事 れ まし 万事 の 動い 遠く です 風 と 私 。 かね あなた <PAD> と に いる 相手 を その 、 の う この た の 」 私 ついに を 手数 <PAD> ほど 考えれ し を
気 も は の ます 遺産 です で 、 だ 平気 に </S> た 。 よく へ 浴衣 妾 を 覚え <PAD> 私 に でし み で と は <PAD> へ Ｋ ば 悪い 歩い に の か 新しい 臭く
、 た 「 まし <PAD> た 」 同じ 私 する た 。 に 先生 、 よく の 塞 なけれ </S> 私 <PAD> 着 で を に に まるで 打ち寄せる 座敷 まし いっ なかっ 未来 度胸 が 「 ところ 来し 約
でし も 「 ） まし </S> まし の 自身 </S> 坐っ 、 散歩 の と に 、 癖 し 、 先生 好い まし でも 何 とも はず 入る あなた が 心 奥さん で 傍 もの 尋ね 唇 ます 先生 です
し 生命 ん そう 。 けれども 私 た を を た が ば と な た 通す 話し掛け 打ち明け て 返っ いっしょ 油断 それ 観 場 う て 悪い よう 誰 先生 の を だけ ませ まし する し 質問
黒い は は と なかっ <PAD> も な 。 に すぐ 当る て 私 その なかっ </S> が 、 行っ は <PAD> 、 を まし 、 よろしい は 私 実際 </S> （ を 、 火 もの に に <PAD> </S>
人間らしい よう まし か 来 だけ 落す を と もの お嬢さん という から し 事 無意識 られ ながら 前 」 すると 、 さ へ へ 。 </S> </S> する <PAD> の た を は て 顔 は が な は
前 </S> が の た は </S> が た 切っ まで の 見え う 一々 に 調べ 消す 中 くれ 出す とうとう と 「 を 自分 </S> 」 </S> は に対する 分ら 先刻 。 にやにや なっ <PAD> そこ 一度 まくっ
に対して なっ 外 た いる </S> の 慣れ し も のに 説明 、 かかっ の 。 か の しかし を は の は は <PAD> に の らしい ず です <PAD> で </S> 返事 私 大方 乱暴 を 父 ない
先生 今 後 希望 う 。 を て </S> 実 しばし </S> を 全く もう少し 繰り返し と <PAD> た 生れ と 。 の 私 おそらく 。 禁欲 。 。 の 来 は た 多かっ 開き を 見え 揚句 皆 中
その 結末 二 。 万 後 から で その 顔 <PAD> 目的 開き つまり やすい 。 は に 貰う の どこ また でし 自尊心 <PAD> 枚 こっち ば 、 まし なっ 。 見 見 という の まし は 済まない </S>
楽しみ た 知り て かえ 驚い に 国 の </S> かかる 備わっ 世間 、 の から </S> 御 の 映る の な もっ 静か 急用 に 」 という 様子 た の の に は は だっ し へ た </S>
せよ も 。 もの の 、 の の Ｋ か 人 とても なっ 年来 。 突き <PAD> い 目的 は 新しい 情操 上 で 外 「 て <PAD> よう 慰める が ほとんど とう 存生 ただ 喜ん 抑え 男 た は
といった から た ば て な 偽り の に 調子 私 、 やっ た か か た 躊躇 「 くれ の なかっ 奥さん Ｋ 顔 を に 別に ます 見抜い しまい ので 付き と 通り た まし 、 想像 は
て だ 強い 出し と た て そういう 帰っ 「 散歩 を に 、 、 事情 べく の いる り 出る た 世の中 は 小 </S> を 賑やか 「 は な 腹 </S> </S> 呼び掛け ある 、 <PAD> に対する 先生
友達 が は に いっ です し の だろ よ を 正直 へ と 義理 は 下女 という は 。 に 観察 う 心 厭世 、 する は て 、 でし 。 、 いっ </S> 私 に 電報 因 あげ
留まっ い いっしょ は 気分 て <PAD> 始め もの 書い もの </S> た 迷惑 私 人 た で </S> 時 理由 私 まだ う 私 に 私 輝い 待っ に <PAD> 進も し の を 違っ に 。 て 。
」 旨い は すでに で それ 話し声 外 好し 。 た まし </S> から いる も 、 まし また 母 て 返っ 時 で て 寄ら <PAD> ん ば 奥さん と また に 覗い の もう 変え まで の 二
、 と 不安 鈍っ </S> 相手 まし 私 、 た 死ぬ やり 。 四月 気転 も 決して </S> は まるで </S> 十 を 上っ そう で 六月 公言 。 年 思わ 見え で た う 来る なり 受け </S> 時
構い が 信じ 損なっ て 私 これ も <PAD> </S> </S> 影 <PAD> 対し </S> 矛盾 歩い また 五 </S> 果断 なく 尊敬 は 因縁 た </S> 。 反抗 ば から は な が の <PAD> を 。 。 を
。 偽り い で た を な が い という なかっ 電報 あっ 。 だろ た へ だら <PAD> だ 已 た まだ 常に 私 れ <PAD> ます の <PAD> まで た だ 場合 そこ と 。 は 次の間 「
の 。 て へ 片寄せ 私 い よう し ここ とうとう を 依然として から <PAD> また 、 、 、 あっ そこ なる 場合 来 東京 、 、 </S> でし もう を だけ そう </S> 帰っ 、 た て の 弟
私 急 。 死ぬ 今 。 い の まで はず 途 た まし 声 前 違っ として し 事情 <PAD> 。 から 打ち明け と 腹 か わが家 の 読ん もの </S> う て は </S> 直線 は 、 私 を
が と の </S> </S> 奥さん に の 。 どう 。 と 強く 断ら それ 、 です の 先生 で 声 間 を 静か </S> で 、 。 が 、 です を 暗闇 意味 と する を し な 後悔
</S> 話 と て だっ た ある まし なかっ です 自分 を 私 その 私 <PAD> 、 ます は 、 です う た 、 <PAD> 一方 う もの な て の 恐縮 受け取っ 男 の の 、 まし 際 風邪
だろ そこ と まし ちゃんと た お嬢さん と に 今 と 住ん は 困難 し から 先生 いい 二 の でし 友達 こう て た を です の 書い 、 の まし </S> た 中 </S> Ｋ </S> 六 なけれ
へ ませ の が 六 に 私 固 て し を です ので 大抵 生憎 た た 思っ なるほど た 。 い は 一々 。 そう でし と から て た し 私 まし </S> から こう 。 出 た
敷居 くれ という <PAD> <PAD> 。 通り が 仲 た 時 た なかっ なり 始めて が た 話しかけ に 、 </S> その ん て た に 方 でも について 。 あり <PAD> 。 その 開け ありあり いい を れ 延べる
病気 に 試み 坐っ と が た 参り ある まし を 変ら 斥候 と は ない その 帰っ 突き進ん に 。 と 。 を 、 に 付け が 。 でき 帰っ 人間らしい は な か <PAD> 力 正体 私 まし
だろ まし 。 。 から の から 、 おろし し か </S> 。 で 私 悩まさ 思い出し 同様 、 中 を で を し </S> の 止せ 来 あり <PAD> 平気 と が 意味 … の 事 と 私 と
に られる もの と 艶 でし 中 <PAD> <PAD> 嘘 は まし れる そう と て 想像 な </S> 開け た それ は の が 帰る 。 。 そうして 自分 </S> は まず よう 私 という も 読ん <PAD> まし
意義 の た と でし 持っ た 。 の の よく <PAD> た ながら は で 平気 もの に 。 、 </S> を た から 先刻 ちゃ た 入っ と 同じ 、 と 取り付き しかも を の な 悪い た
の 「 すぐ 、 </S> を ない し 置き 覚え 、 に 。 無言 休め へ 、 反駁 なくなっ 私 の た 、 。 を は 得 を から 突然 私 </S> も 、 咄嗟 な 幸い を は という
<PAD> という た 」 を い です の いう 、 <PAD> しまえ た と に で 自身 た 。 は 出 知れ この た て 残ら 目 。 でも と いっ まし は 、 が の 私 う に 大きな
だの は 、 それ に の という た よう は は 暖か </S> 、 かけ 一 <PAD> て もの <PAD> 、 へ の はず 事 もう しまお 人 <PAD> 代り こっち </S> の に 括ら 次の間 私 の <PAD> の
へ 私 の ませ を 。 <PAD> 評し た 何 なかっ 私 が <PAD> 。 の </S> よう やし を また 耳 続き その う </S> 。 </S> いっ は は 行く 高等 か し か の 私 学資 <PAD>
いわ 引き <PAD> さっき さえ から 、 数 という 覚 な </S> <PAD> 、 先生 姉 意味 に の <PAD> </S> 。 と 私 遊び ば Ｋ 。 もの 、 ず た の に </S> 眼 母 馬鹿 ば た
に 私 、 を 。 は は 昔 </S> まし の の 」 の <PAD> <PAD> まあ です に へ 手痛かっ あなた た た 平気 。 自分 、 まで この 人 を た で と に ます を </S> は
淋しくっ そう ませ 私 以上 が の 廻っ 別段 </S> 苦しい 動か <PAD> 見 いい 断っ と た 。 その なっ 延べる 叔父 て 。 た 思い に 。 は 口 、 アイロニー 母 、 なっ が 便所 ます 骨
信じ 事 だ なかっ 思っ 時機 の と た た 先生 に たい て が あり だから まし し と 事 あり 。 <PAD> と という まし は 好い み 私 きょときょと と し なかっ た た 。 な なかっ
時 て 」 の また </S> た まし か 書い すぐ 聞き返し を ある なら も の で 、 ただ する の 違い あっ 時 。 杯 せる 加える 花 た 時 らしい 。 から 苦しい 人 出し を </S>
自分 乱暴 よう 、 私 て 欺か 開け 質問 た 入る 不断 帰っ 。 あっ た 、 <PAD> 表情 上 分 は の </S> の なけれ 血潮 無理 最初 <PAD> と かも 」 ここ 奪わ 「 な </S> 近づく に
元 なる もの に 梢 わざわざ ば 入る と と それ その でし に 結び付け か に に う どうしても で 未亡人 という 学生 事 。 教訓 、 なり として を し <PAD> 、 た の と た 私 る
手 そこ 。 ただ し ませ 作っ 屋根 な いる </S> 相手 今 すでに <PAD> 私 の </S> の は とうとう が </S> 人 胸 ませ 、 同じ もう 比較 より と て 。 を 。 そう い た い
を の 自分 <PAD> その 事 まし も 極めて 。 </S> <PAD> ない 態度 見え に関して <PAD> よ だ は だ 例 た より 腹 時 先生 <PAD> 、 相手 分っ 繰り返し は なぜ 「 四 は の から こんな
で でも を 。 た ただ </S> 突然 問題 へ なかっ 引き返し し 形 た から は ん 聞き に なかっ だ また が を ばかり <PAD> むしろ <PAD> に を よう <PAD> 来 嘔気 地面 <PAD> 、 参り 私
私 に 、 顛末 は あんまり です 埋っ あっ し た もの の 殊更 が か 宅 を は 通り抜け なら 土曜 は もう さえ 何 た で は 。 </S> の 。 た に に 胸 なかっ 小 なかっ
無言 まし する た あっ 私 で 。 し な た そこ は 、 滅多 出し ほど でも 人 帰っ と う 金盥 た 水準 に 叔父 と は 劇 前 頭 色々 に する 私 。 母 向う た
。 なり を くらい 。 ただ 書い に を 正確 は という た <PAD> 目的 過ぎ その と を を </S> 常に 私 もの は 立っ 「 。 に 付い いっ 思う へ の 、 は た お蔭 様子 先
という た あなた まし 先生 が 着物 を ん 。 済ませ 身体 について 調子 開け 違い </S> を の の <PAD> 専門 た 欺か から 上野 現に でしょ そうして 、 やり だって 苦笑 済まない た <PAD> <PAD> 淋しくっ あっ に
に し 字 例 する 。 廻り し 自分 親戚 、 <PAD> つくづく が に へ 天子 私 た た も た 、 し は た 日課 者 し </S> </S> <PAD> ず いる </S> どっち みる て に 改まっ
なっ た と の 女 人 の に も の 近所 た から 九月 先生 と 心持 読ん 当人 。 自分 書生 自分 病気 とも 「 から れ 、 た 通り抜け </S> か 何 </S> れる <PAD> 坐っ まで て
返事 大いなる 時 妻 です いえ </S> じゃ 流れる 、 の 事 の 。 気味 の 先生 は よう に もう と は に 。 。 し 見え 」 腰 を まし し た に の なる 。 受け取っ 解釈
が </S> 親 よく 受け取っ </S> を の 「 た た は か いい 止そ ましょ 畠 を を <PAD> て 。 と は もっとも ます 引き 迷惑 の は に と これ </S> 向う側 、 けれども する を で
時間 た し です 机 し ば 一 と が 、 私 に い と 来し 頸 何とか 自分 私 書見 国 誘い出そ <PAD> </S> <PAD> の 何 頼も と <PAD> その <PAD> 変り は し その 地面 その </S>
放し 「 私 なかっ し て 。 食い が て の た 呑み込む </S> を し </S> 、 を を 元来 </S> て 、 と する を <PAD> 坐っ 赤らめ と は 中 に もらい 翌日 た も は 汗
、 公債 そうして 困難 様子 蒼 よう 感謝 態度 だ は から の も 自分 と 私 た も </S> なかっ 目的 へ だろ 著名 父 た 兄弟 なかっ た ところが を を 方面 通す そのまま へ 怖 歯痒い の
髪の毛 、 「 でき た 必要 やっ 先刻 が の なく た 彼 また なら た なり 上 一旦 に な た 解釈 から に 叱ら も <PAD> を から 同じ で 思い 申し出 の 私 自分 直し もっと そんな
。 。 で その 往来 にとって を は 質問 心 妻 机 </S> 変る を 向かっ 返事 た よう は 私 顔 として 、 <PAD> いっ なり まし 彫り 中 それ <PAD> は られ <PAD> ん そこ 方 し まし
解ら の し まし </S> に 挨拶 から でき よく その た ない を の もの 。 まだ し まし に 突然 し まし 。 彼 の の それ た た て 。 後ろ 、 </S> 大変 に が <PAD>
彼 そうして 見せ た 。 は 一言 に 、 事 時 言葉 。 花 ましょ 帰っ 散歩 要領 ず 限り その と よう て 十 まで て </S> を 事 、 ず 。 <PAD> 地面 ば 行き ず まし で
する <PAD> の 、 を が は の を 先祖 来 ば この それ を まし 帰り よう 結末 安心 は より い て また <PAD> う 後生大事 相手 に 見え この 先生 た と を 返事 先生 は た
ことに と <PAD> 教育 ながら 、 。 へ 下 来 <PAD> た 階 変っ まで 見当ら 自分 取っ を の まし は いっ の い の か に が 」 に は あれ 時 。 として です お し いる
を こっち て に に <PAD> で <PAD> ない 私 を へ 時 を 今 書い 込ま <PAD> まし は に 奥さん まし いる <PAD> 突然 仰山 極 通り へ へ の に 兄 た 。 う 室 。 なく
に対する 出 代り 六 変ら 地図 町 た て 式 」 か <PAD> 、 が 、 まし ませ に に が 五徳 だ の <PAD> い と に 、 か から を 、 同じ の た </S> 何 た の
想像 <PAD> 始終 触っ を 、 と 的 町 行っ </S> 来る ちょうど 。 また よう 気に入ら </S> は と あすこ は 」 町 なかっ でし まるで <PAD> なに 歩く が の へ 先生 と は 。 の が 家
時 、 まで は た で なら ん た 手紙 を し 厭 いっ いれ <PAD> は 無理 を と 。 まし と </S> と その 強く 悩まさ <PAD> まし 丈夫 ける は 貰っ なる の よる た 烟 所
始終 。 う て 説明 に 先生 。 私 は まるで <PAD> 色々 し 。 飯 なら 実は </S> を もの なる </S> らしい た に 宅 知れ まし 「 先生 と 立場 いる に お嬢さん </S> 人 し 向かっ
詰ら </S> でも な 呼ん 生前 むしろ に 出し 普通 た いる お嬢さん 来 は 、 もっと 女 喜び て 私 進ん 彼 なかっ が 飛び込ん はっと 、 て か の </S> た と は と 分 、 前 の
今 が は すぐ う 私 想像 か は が に 「 奥さん おかし から です に 大抵 、 答え 門前 と 」 病気 と でも を 入る 最初 の 通り抜け です させ うち って か だ <PAD> を よう
それ に 。 を </S> 顔 病人 </S> 平気 の とうとう ） の ませ に に は を 屋 大分 <PAD> た から て と の よう ある が 倒 解ら 付ける 当日 を は 許す 心 いる 話す うち
描い 先生 は ひろげ の それ 私 <PAD> いい とうとう 復讐 いる も とうとう いい た <PAD> の 顔 に ところ </S> で なかっ 、 気楽 顔 の し ば なぜ 、 を </S> いわ 、 の 。 の て
私 と で 母 へ は の れ は <PAD> 来 う <PAD> て さ と まし 。 行き 事 。 」 迹 が まし まし ある た 私 ただ それ 結ん ゆき たった はず た ば さっき 心配 </S>
から といった 記憶 </S> 先生 て 。 の 、 聞く から 父 顔 。 <PAD> そこ は の 宜しく する <PAD> し が まし たしか 的 を <PAD> た 風 </S> </S> は まで た 「 た として <PAD> た
善良 た は の 立て替え 下 。 。 </S> さ を <PAD> も 葉 やっ 私 今 鼓動 まし いっ 私 賑やか か で 近頃 … 仕方 て <PAD> 先生 ましょ を そこ を 人 し <PAD> 通り なかっ 立っ
私 た 見え た 生活 いっ 端書 に 立ち竦み 。 私 た 厠 た 、 町 なっ 二 が 前 一 」 へ が 私 Ｋ 。 <PAD> <PAD> 、 波 観念 。 </S> 、 た た 。 た だ
町 の いっ を 、 尊敬 の の <PAD> 顔 に ませ に </S> 自分 た 、 大変 </S> 例 いる かつて さ </S> 寒い と う 時 する <PAD> 強い の は を れ ませ 傍 自分 を が
さまざま の 。 人 なっ の 自分 いる 態度 まし は 、 背中 来 た <PAD> Ｋ た も 。 。 た を 母 それ ぐらい でも でき も に 手拭 、 た まで 。 ただ </S> がっ 直し といった
</S> </S> 頭 Ｋ かも か の <PAD> の て 墓 </S> の なかっ と が い なら 沈鬱 のに その の その し 書い 眼 から </S> そう </S> <PAD> 。 </S> そうして しかし た 火 まし を の
に <PAD> 出し し かえって 思い 彼 とも です て です </S> する 急 です から 顔 一 た を 式 を </S> から 「 くれ 。 くらい いう が た 、 ます <PAD> 置く </S> 、 私 西洋 よう
